date,admin1,market,latitude,longitude,yam,gari_yellow,gari_white,rice_local,maize_white,maize_yellow,cpi,fuel_price,temperature,rainfall
4/1/2016,Katsina,Dandume,11.42,7.2,139,83,69.8,177.8,76.95,77.58,183.88,41.58,27.96,3.42
5/1/2016,Katsina,Dandume,11.42,7.2,139,101,69.8,224.4,92.1,77.58,183.88,46.74,27.18,5.7
6/1/2016,Katsina,Dandume,11.42,7.2,140,101,92.4,224.4,92.1,103.04,183.88,48.25,26.04,6.07
7/1/2016,Katsina,Dandume,11.42,7.2,151.3,100,91.5,254.2,92.1,113.6,183.88,44.95,25.33,4.15
8/1/2016,Katsina,Dandume,11.42,7.2,147.56,110,107.6,256.8,92.1,113.6,183.88,45.84,25.14,3.72
9/1/2016,Katsina,Dandume,11.42,7.2,116.2,114,130,256.8,92.1,107.9,183.88,46.57,25.49,12.87
10/1/2016,Katsina,Dandume,11.42,7.2,116.2,114,130,256.8,93.9,101,183.88,49.52,26.48,8.92
11/1/2016,Katsina,Dandume,11.42,7.2,125.96,114,103.6,250.88,110.28,119.28,183.88,44.73,27.47,1.52
12/1/2016,Katsina,Dandume,11.42,7.2,125.96,114,115,278.2,110.28,121.45,183.88,53.31,27.18,0.23
1/1/2017,Katsina,Dandume,11.42,7.2,154,114,115,310,134.85,121.45,214.23,54.58,26.89,0.12
5/1/2017,Katsina,Dandume,11.42,7.2,154,114,172,310,145,121.45,214.23,50.33,27.5,6.26
6/1/2017,Katsina,Dandume,11.42,7.2,165.2,200,172,247.5,142.25,162.5,214.23,46.37,26.47,10.85
7/1/2017,Katsina,Dandume,11.42,7.2,259.2,200,200,242.5,142.25,161.25,214.23,48.48,25.3,7.82
8/1/2017,Katsina,Dandume,11.42,7.2,259.2,200,184,239,142.25,150.6,214.23,51.7,24.8,3.57
9/1/2017,Katsina,Dandume,11.42,7.2,97.2,155,155,239,142.25,96.5,214.23,56.15,25.32,5.23
10/1/2017,Katsina,Dandume,11.42,7.2,130,150,150,219.5,82.2,99.1,214.23,57.51,26.33,4.3
11/1/2017,Katsina,Dandume,11.42,7.2,169.2,150,150,231.6,80.76,99.1,214.23,62.71,26.85,1.89
12/1/2017,Katsina,Dandume,11.42,7.2,182.8,150,150,231.6,80.76,89.05,214.23,64.37,26.64,1.73
1/1/2018,Katsina,Dandume,11.42,7.2,152.8,261.9,261.9,239.26,96.74,105.57,240.14,69.08,25.9,0
2/1/2018,Katsina,Dandume,11.42,7.2,184.4,153.5,153.75,248.5,88.3,105.57,240.14,65.32,27.43,1.63
3/1/2018,Katsina,Dandume,11.42,7.2,266.4,153.5,110.25,249.25,92.3,105.57,240.14,66.02,27.47,1.4
4/1/2018,Katsina,Dandume,11.42,7.2,274,100,110.25,251.4,104.25,111.45,240.14,72.11,27.43,1.53
5/1/2018,Katsina,Dandume,11.42,7.2,274,100,110.25,249.8,101.64,111.45,240.14,76.98,26.9,6.12
7/1/2018,Katsina,Dandume,11.42,7.2,279.2,100,100,239.45,100.8,111.45,240.14,74.25,25.39,7.42
8/1/2018,Katsina,Dandume,11.42,7.2,235.2,100,100,248,99.72,107.44,240.14,72.53,25.11,5.18
9/1/2018,Katsina,Dandume,11.42,7.2,107.2,100,100,248,83.95,92.85,240.14,78.89,25.69,9.09
10/1/2018,Katsina,Dandume,11.42,7.2,107.2,100,100,241.2,83.95,92.85,240.14,81.03,26.42,6.72
11/1/2018,Katsina,Dandume,11.42,7.2,107.2,100,100,241.2,77.35,83.55,240.14,64.75,27.26,3.6
12/1/2018,Katsina,Dandume,11.42,7.2,107.2,100,100,241.2,74.8,76.75,240.14,57.36,26.78,0.33
1/1/2019,Katsina,Dandume,11.42,7.2,107.2,190.47,145.24,225,80.81,80.32,267.51,59.41,27.29,1.8
2/1/2019,Katsina,Dandume,11.42,7.2,107.2,145.24,145.24,214.85,88.88,89.87,267.51,63.96,27.67,2.85
3/1/2019,Katsina,Dandume,11.42,7.2,107.2,95.7,126.01,246,93.69,83,267.51,66.14,27.89,1.9
4/1/2019,Katsina,Dandume,11.42,7.2,234.4,127.52,138.92,207.41,83.35,80.9,267.51,71.23,28.09,3.12
5/1/2019,Katsina,Dandume,11.42,7.2,234.4,127.62,138.76,239.24,82.69,79.28,267.51,71.32,27.48,6.39
6/1/2019,Katsina,Dandume,11.42,7.2,234.4,164.12,106.27,239.24,66.97,79.28,267.51,64.22,26.27,10.25
7/1/2019,Katsina,Dandume,11.42,7.2,223.2,91.13,106.27,216.67,66.97,77.33,267.51,63.92,25.44,6.21
8/1/2019,Katsina,Dandume,11.42,7.2,223.2,91.13,105.93,210.2,77.65,83.02,267.51,59.04,25.41,2.5
9/1/2019,Katsina,Dandume,11.42,7.2,126,127.76,106.17,227.19,82.23,83.56,267.51,62.83,25.71,8.94
10/1/2019,Katsina,Dandume,11.42,7.2,126,91.07,74,241.82,83.85,87.93,267.51,59.71,25.87,14
11/1/2019,Katsina,Dandume,11.42,7.2,126,91.8,74,244.8,79.53,80,267.51,63.21,27.26,2.78
12/1/2019,Katsina,Dandume,11.42,7.2,123.2,90.15,74,244.8,77.68,80,267.51,67.22,27.04,2.12
1/1/2020,Katsina,Dandume,11.42,7.2,169.2,89.44,74,241.94,77.68,93.04,302.94,63.65,25.81,0.04
2/1/2020,Katsina,Dandume,11.42,7.2,169.2,90.6,105.8,268.65,85.11,93.4,302.94,55.66,27.25,0.02
3/1/2020,Katsina,Dandume,11.42,7.2,256.2,162.85,74,307.5,98.18,109.28,302.94,32.01,27.78,2.98
4/1/2020,Katsina,Dandume,11.42,7.2,256.2,91.03,74,312.22,102.28,110.2,302.94,18.38,27.6,3.55
5/1/2020,Katsina,Dandume,11.42,7.2,254.13,126.96,74,312.22,105.46,120.85,302.94,29.38,27.38,5.87
6/1/2020,Katsina,Dandume,11.42,7.2,274,126.64,74,335.52,146.71,120.85,302.94,40.27,26.32,10.46
7/1/2020,Katsina,Dandume,11.42,7.2,274,126.64,74,381.58,173.62,120.85,302.94,43.24,24.96,8.83
8/1/2020,Katsina,Dandume,11.42,7.2,274,126.64,74,433.54,179.55,180.81,302.94,44.74,24.42,0.37
9/1/2020,Katsina,Dandume,11.42,7.2,135.24,228.16,74,433.54,176.73,177.06,302.94,40.91,25.32,10.6
10/1/2020,Katsina,Dandume,11.42,7.2,173.18,195.46,74,370.45,126.16,177.06,302.94,40.19,26.09,3.36
11/1/2020,Katsina,Dandume,11.42,7.2,174.43,195.46,74,355.1,133.41,149.01,302.94,42.69,27.08,2.68
12/1/2020,Katsina,Dandume,11.42,7.2,174,229.86,74,329.73,140.21,149.6,302.94,49.99,27.02,0.85
1/1/2021,Katsina,Dandume,11.42,7.2,174,195.8,74,364.83,168.52,177.52,354.3,54.77,27.04,0.45
2/1/2021,Katsina,Dandume,11.42,7.2,193.2,196.61,74,380.74,177.5,186.96,354.3,62.28,27.65,0.55
3/1/2021,Katsina,Dandume,11.42,7.2,174,165.22,74,366.35,174.26,183.21,354.3,65.41,27.5,2.65
4/1/2021,Katsina,Dandume,11.42,7.2,174,195.93,74,386.94,187.06,190.55,354.3,64.81,27.75,4.05
5/1/2021,Katsina,Dandume,11.42,7.2,212.4,196.88,74,407.87,195.45,193.32,354.3,68.53,27.42,2.78
6/1/2021,Katsina,Dandume,11.42,7.2,212.4,197.16,74,422.74,231.74,246.21,354.3,73.16,26.56,6.56
7/1/2021,Katsina,Dandume,11.42,7.2,212.4,197.06,74,439.66,242.2,255.95,354.3,75.17,25.57,8.02
8/1/2021,Katsina,Dandume,11.42,7.2,223.34,197.94,74,400.08,214.44,232.72,354.3,70.75,25.53,8.78
9/1/2021,Katsina,Dandume,11.42,7.2,248.48,198.77,74,318.01,187.98,232.72,354.3,74.49,25.76,9.2
10/1/2021,Katsina,Dandume,11.42,7.2,271.04,202.48,74,387.52,169.73,170.3,354.3,83.54,26.49,6.21
11/1/2021,Katsina,Dandume,11.42,7.2,257.6,281.43,74,384.44,178.88,195.45,354.3,81.05,27.02,6.92
12/1/2021,Katsina,Dandume,11.42,7.2,175.2,197.2,74,413.44,199.84,203.84,354.3,74.17,27.03,0.04
1/1/2022,Katsina,Dandume,11.42,7.2,174,198.08,74,456.39,196.6,202.84,421.07,86.51,26.07,0.97
2/1/2022,Katsina,Dandume,11.42,7.2,174,228.57,74,456.39,199.72,202.84,421.07,97.13,27.29,0.24
3/1/2022,Katsina,Dandume,11.42,7.2,174,244.48,74,456.39,210.86,212.33,421.07,117.25,27.92,1.6
4/1/2022,Katsina,Dandume,11.42,7.2,174,169.36,74,508.22,204.4,212.33,421.07,104.58,27.28,6.46
5/1/2022,Katsina,Dandume,11.42,7.2,259.47,193.93,74,508.22,204.4,183.97,421.07,113.34,27.2,3.6
6/1/2022,Katsina,Dandume,11.42,7.2,190.4,250.63,74,438.23,197.27,204.95,421.07,122.71,26.14,11.21
7/1/2022,Katsina,Dandume,11.42,7.2,227.11,197.54,74,430.42,183.68,177.72,421.07,111.93,25.33,6.53
8/1/2022,Katsina,Dandume,11.42,7.2,191.03,255.3,74,454.63,183.68,188.53,421.07,100.45,24.64,4.46
9/1/2022,Katsina,Dandume,11.42,7.2,199.69,301.46,74,455.76,163.9,166.36,421.07,89.76,25.28,9.53
10/1/2022,Katsina,Dandume,11.42,7.2,199.69,301.07,74,454.53,165.68,175.71,421.07,93.33,26.25,6.27
11/1/2022,Katsina,Dandume,11.42,7.2,199.69,301.07,74,529.14,204.19,208.73,421.07,91.42,26.93,1.48
12/1/2022,Katsina,Dandume,11.42,7.2,247.24,301.07,74,559.42,202.84,200.56,421.07,80.92,26.09,1.41
1/1/2023,Katsina,Dandume,11.42,7.2,212.4,206,74,517.41,202.84,202.92,524.91,82.5,26.36,0.18
1/1/2009,Kano,Dawanau,12.09,8.43,250,100,75.75,140,55,62.2,87.92,43.44,26.28,1.16
5/1/2009,Kano,Dawanau,12.09,8.43,250,100,75.75,140,50,62.2,87.92,57.3,26.97,5.47
6/1/2009,Kano,Dawanau,12.09,8.43,250,100,75.75,140,51,62.2,87.92,68.61,26.3,9.22
8/1/2009,Kano,Dawanau,12.09,8.43,250,100,75.75,140,64,62.2,87.92,72.51,24.6,2.94
9/1/2009,Kano,Dawanau,12.09,8.43,250,100,75.75,140,68,62.2,87.92,67.65,25.29,4.93
10/1/2009,Kano,Dawanau,12.09,8.43,250,100,75.75,140,65,62.2,87.92,72.77,25.83,8.86
11/1/2009,Kano,Dawanau,12.09,8.43,250,100,75.75,140,45,62.2,87.92,76.66,26.58,2.36
12/1/2009,Kano,Dawanau,12.09,8.43,250,100,75.75,140,53,62.2,87.92,74.46,27.19,0.01
4/1/2010,Kano,Dawanau,12.09,8.43,250,100,75.75,140,51,62.2,100,84.82,28.14,3.42
5/1/2010,Kano,Dawanau,12.09,8.43,250,100,75.75,140,53,62.2,100,75.95,27.54,7.04
6/1/2010,Kano,Dawanau,12.09,8.43,250,100,75.75,140,52,62.2,100,74.76,26.48,9.23
7/1/2010,Kano,Dawanau,12.09,8.43,250,100,75.75,140,55,62.2,100,75.58,25.22,6.15
8/1/2010,Kano,Dawanau,12.09,8.43,250,100,75.75,140,45,62.2,100,77.04,25.06,8.39
9/1/2010,Kano,Dawanau,12.09,8.43,250,100,75.75,140,42,62.2,100,77.84,25.4,14
12/1/2010,Kano,Dawanau,12.09,8.43,250,100,75.75,140,48,62.2,100,91.45,26.64,2.66
2/1/2011,Kano,Dawanau,12.09,8.43,250,100,75.75,140,45,62.2,110.83,103.72,26.81,3.3
3/1/2011,Kano,Dawanau,12.09,8.43,250,100,75.75,140,50,62.2,110.83,114.64,27.39,1.31
4/1/2011,Kano,Dawanau,12.09,8.43,250,100,75.75,140,56,62.2,110.83,123.26,27.29,2.97
7/1/2011,Kano,Dawanau,12.09,8.43,250,100,75.75,140,55,62.2,110.83,116.97,25,8.32
8/1/2011,Kano,Dawanau,12.09,8.43,250,100,75.75,140,55,62.2,110.83,110.22,24.63,3.99
1/1/2012,Kano,Dawanau,12.09,8.43,250,100,75.75,140,55,62.2,124.37,110.69,26.23,0.49
2/1/2012,Kano,Dawanau,12.09,8.43,250,100,75.75,140,63,62.2,124.37,119.33,26.66,2.14
3/1/2012,Kano,Dawanau,12.09,8.43,250,100,75.75,140,62,62.2,124.37,125.02,27.35,2.02
4/1/2012,Kano,Dawanau,12.09,8.43,250,100,75.75,140,68,62.2,124.37,119.42,27.08,7.46
5/1/2012,Kano,Dawanau,12.09,8.43,250,100,75.75,140,68,62.2,124.37,110.34,26.72,7.58
6/1/2012,Kano,Dawanau,12.09,8.43,250,100,75.75,140,60,62.2,124.37,95.16,25.82,9.7
9/1/2012,Kano,Dawanau,12.09,8.43,250,100,75.75,140,52,62.2,124.37,112.86,25.18,10.51
10/1/2012,Kano,Dawanau,12.09,8.43,250,100,75.75,140,50,62.2,124.37,111.71,25.85,8.31
1/1/2013,Kano,Dawanau,12.09,8.43,250,100,75.75,140,66,62.2,134.94,112.96,26.57,3.13
3/1/2013,Kano,Dawanau,12.09,8.43,250,100,75.75,140,72,62.2,134.94,108.47,27.51,3.18
4/1/2013,Kano,Dawanau,12.09,8.43,250,100,75.75,140,72,62.2,134.94,102.25,27.4,5.12
5/1/2013,Kano,Dawanau,12.09,8.43,250,100,75.75,140,75,62.2,134.94,102.56,26.76,6.93
8/1/2013,Kano,Dawanau,12.09,8.43,250,100,75.75,140,70,62.2,134.94,111.28,24.32,1.8
9/1/2013,Kano,Dawanau,12.09,8.43,250,100,75.75,140,55,62.2,134.94,111.6,25.19,5.39
10/1/2013,Kano,Dawanau,12.09,8.43,250,100,75.75,140,50,62.2,134.94,109.08,25.82,3.39
12/1/2013,Kano,Dawanau,12.09,8.43,250,100,75.75,140,60,62.2,134.94,110.76,26.23,1.02
1/1/2014,Kano,Dawanau,12.09,8.43,250,100,75.75,140,75,62.2,145.8,108.12,26.81,3.41
2/1/2014,Kano,Dawanau,12.09,8.43,250,100,75.75,140,64,62.2,145.8,108.9,27.09,1.6
3/1/2014,Kano,Dawanau,12.09,8.43,250,100,75.75,140,70,62.2,145.8,107.48,27.31,2.69
5/1/2014,Kano,Dawanau,12.09,8.43,250,100,75.75,140,60,62.2,145.8,109.54,27.21,10.17
6/1/2014,Kano,Dawanau,12.09,8.43,250,100,75.75,140,60,62.2,145.8,111.8,26.32,4.71
7/1/2014,Kano,Dawanau,12.09,8.43,250,100,75.75,140,60,62.2,145.8,106.77,25.49,6.23
8/1/2014,Kano,Dawanau,12.09,8.43,264.5,100,75.75,140,60,62.2,145.8,101.61,24.66,5.85
9/1/2014,Kano,Dawanau,12.09,8.43,264,71,75.75,140,60,62.2,145.8,97.09,24.97,8.88
10/1/2014,Kano,Dawanau,12.09,8.43,273,76.25,64.25,140,60,62.2,145.8,87.43,25.89,8.05
11/1/2014,Kano,Dawanau,12.09,8.43,205.5,76.25,56.5,130.6,53.05,59.4,145.8,79.44,26.5,3.43
12/1/2014,Kano,Dawanau,12.09,8.43,213.4,74.08,63,130.6,48.48,59.4,145.8,62.34,26.77,0.19
1/1/2015,Kano,Dawanau,12.09,8.43,240.75,74.08,63,137,48,50,158.93,47.76,24.91,0.06
3/1/2015,Kano,Dawanau,12.09,8.43,240.75,70.4,63,137.92,46.96,50.32,158.93,55.89,27.44,6.3
4/1/2015,Kano,Dawanau,12.09,8.43,240.75,70.4,70,138,46.4,52.2,158.93,59.52,27.5,2.4
5/1/2015,Kano,Dawanau,12.09,8.43,250.5,70.4,70,138,48.3,53.8,158.93,64.08,27.31,3.95
6/1/2015,Kano,Dawanau,12.09,8.43,299.5,100,80,146,50.4,53.8,158.93,61.48,26.03,6.7
7/1/2015,Kano,Dawanau,12.09,8.43,343,52.3,78,146,49.44,53.84,158.93,56.56,25.35,3.07
8/1/2015,Kano,Dawanau,12.09,8.43,346.25,88.1,80,141.2,49.5,53.84,158.93,46.52,25.12,1.94
9/1/2015,Kano,Dawanau,12.09,8.43,346.25,100,80,141.2,54.8,56.56,158.93,47.62,25.42,5.22
10/1/2015,Kano,Dawanau,12.09,8.43,334.5,100,80,131,53.9,57.3,158.93,48.43,26.3,4.46
11/1/2015,Kano,Dawanau,12.09,8.43,334.5,100,80,131,51.2,57.6,158.93,44.27,27.02,1.84
12/1/2015,Kano,Dawanau,12.09,8.43,334.5,100,80,147.52,51.2,57.6,158.93,38.01,24.86,0.06
1/1/2016,Kano,Dawanau,12.09,8.43,231.5,95,80,159.15,51.2,67.9,183.88,30.7,26.01,0.73
2/1/2016,Kano,Dawanau,12.09,8.43,292.5,86.5,80,178.25,72.25,67.9,183.88,32.18,27.34,0.07
3/1/2016,Kano,Dawanau,12.09,8.43,330,91.6,85,178.25,72.4,67.9,183.88,38.21,28.13,4.11
4/1/2016,Kano,Dawanau,12.09,8.43,250,91.6,111.12,178.25,82.25,86.5,183.88,41.58,27.96,3.42
5/1/2016,Kano,Dawanau,12.09,8.43,235,132,116.5,255,99,86.5,183.88,46.74,27.18,5.7
6/1/2016,Kano,Dawanau,12.09,8.43,213,124,108.4,241.6,104.8,110.4,183.88,48.25,26.04,6.07
7/1/2016,Kano,Dawanau,12.09,8.43,217.5,132,118.5,241.6,111.75,110.4,183.88,44.95,25.33,4.15
8/1/2016,Kano,Dawanau,12.09,8.43,218,149.6,139.2,288,136,144.8,183.88,45.84,25.14,3.72
9/1/2016,Kano,Dawanau,12.09,8.43,218,149.6,132.5,290,136,136.5,183.88,46.57,25.49,12.87
10/1/2016,Kano,Dawanau,12.09,8.43,218,136.5,132.5,296.25,127.5,128.5,183.88,49.52,26.48,8.92
11/1/2016,Kano,Dawanau,12.09,8.43,165.6,143.2,132.5,296.25,127.5,125.6,183.88,44.73,27.47,1.52
12/1/2016,Kano,Dawanau,12.09,8.43,170,143,130,296.25,119,129,183.88,53.31,27.18,0.23
1/1/2017,Kano,Dawanau,12.09,8.43,187.75,196,130,365,139,142.5,214.23,54.58,26.89,0.12
2/1/2017,Kano,Dawanau,12.09,8.43,194.5,210,183.5,365,146.5,154,214.23,54.87,27.41,0.39
3/1/2017,Kano,Dawanau,12.09,8.43,194.5,210,183.5,365,137.2,154,214.23,51.59,27.79,2.45
4/1/2017,Kano,Dawanau,12.09,8.43,214,232.5,183.5,350,180,154,214.23,52.31,27.87,2.88
5/1/2017,Kano,Dawanau,12.09,8.43,224,232.5,212.4,350,145.6,154,214.23,50.33,27.5,6.26
6/1/2017,Kano,Dawanau,12.09,8.43,233.2,232.5,212.4,341.5,145.6,157.75,214.23,46.37,26.47,10.85
7/1/2017,Kano,Dawanau,12.09,8.43,233.2,206.5,212.4,341.5,136.5,157.75,214.23,48.48,25.3,7.82
8/1/2017,Kano,Dawanau,12.09,8.43,233.2,230,215.6,296,144,157.75,214.23,51.7,24.8,3.57
9/1/2017,Kano,Dawanau,12.09,8.43,233.2,228,215.6,296,120,157.75,214.23,56.15,25.32,5.23
10/1/2017,Kano,Dawanau,12.09,8.43,233.2,228,192.5,235,90.5,95.5,214.23,57.51,26.33,4.3
11/1/2017,Kano,Dawanau,12.09,8.43,270.8,147.6,192.5,244,90.5,95.5,214.23,62.71,26.85,1.89
12/1/2017,Kano,Dawanau,12.09,8.43,275.2,147.6,192.5,234,81,87,214.23,64.37,26.64,1.73
1/1/2018,Kano,Dawanau,12.09,8.43,275.2,140.5,118.6,234,105.9,87,240.14,69.08,25.9,0
2/1/2018,Kano,Dawanau,12.09,8.43,284.25,142.5,136.5,297.5,102,87,240.14,65.32,27.43,1.63
3/1/2018,Kano,Dawanau,12.09,8.43,284.25,148.5,139,325,107,110,240.14,66.02,27.47,1.4
4/1/2018,Kano,Dawanau,12.09,8.43,304.8,148.5,135,324,107,110,240.14,72.11,27.43,1.53
5/1/2018,Kano,Dawanau,12.09,8.43,330.4,164,156.4,324,107,127.6,240.14,76.98,26.9,6.12
6/1/2018,Kano,Dawanau,12.09,8.43,330.4,164,156.4,324,122.72,127.6,240.14,74.4,26.25,6.44
7/1/2018,Kano,Dawanau,12.09,8.43,330.4,143.61,147.62,294.68,122.72,122.1,240.14,74.25,25.39,7.42
8/1/2018,Kano,Dawanau,12.09,8.43,194.8,143.61,147.62,277.12,104.58,122.1,240.14,72.53,25.11,5.18
9/1/2018,Kano,Dawanau,12.09,8.43,194.8,143.61,147.62,284.38,104.58,117.4,240.14,78.89,25.69,9.09
10/1/2018,Kano,Dawanau,12.09,8.43,54,101.06,129.96,284.38,104.58,117.4,240.14,81.03,26.42,6.72
11/1/2018,Kano,Dawanau,12.09,8.43,95.6,101.06,132.02,249.65,104.58,91,240.14,64.75,27.26,3.6
12/1/2018,Kano,Dawanau,12.09,8.43,150,137.75,138.12,281.5,89.77,93.8,240.14,57.36,26.78,0.33
1/1/2019,Kano,Dawanau,12.09,8.43,150,137.75,134.28,281.5,89.77,93.8,267.51,59.41,27.29,1.8
2/1/2019,Kano,Dawanau,12.09,8.43,132.8,137.75,241.82,245.19,88.11,91.54,267.51,63.96,27.67,2.85
3/1/2019,Kano,Dawanau,12.09,8.43,132.8,130.62,174.87,245.19,88.11,91.54,267.51,66.14,27.89,1.9
4/1/2019,Kano,Dawanau,12.09,8.43,152.8,187.06,178.22,243.7,88.11,94.34,267.51,71.23,28.09,3.12
7/1/2019,Kano,Dawanau,12.09,8.43,152.8,187.06,109.8,243.7,88.11,94.34,267.51,63.92,25.44,6.21
8/1/2019,Kano,Dawanau,12.09,8.43,152.8,226.97,143.43,253.33,79.42,79.96,267.51,59.04,25.41,2.5
9/1/2019,Kano,Dawanau,12.09,8.43,176,142,131.88,252.96,79.42,87.4,267.51,62.83,25.71,8.94
10/1/2019,Kano,Dawanau,12.09,8.43,247.92,156,134.63,271.61,87.17,90.48,267.51,59.71,25.87,14
11/1/2019,Kano,Dawanau,12.09,8.43,224.4,126.52,122.7,297.02,97.2,90.48,267.51,63.21,27.26,2.78
12/1/2019,Kano,Dawanau,12.09,8.43,205.6,126.52,109.62,274.27,87.7,91.95,267.51,67.22,27.04,2.12
1/1/2020,Kano,Dawanau,12.09,8.43,205.6,130.5,95.72,282.71,89.6,93.71,302.94,63.65,25.81,0.04
2/1/2020,Kano,Dawanau,12.09,8.43,242.4,141.62,136.39,265.55,91.74,97.2,302.94,55.66,27.25,0.02
3/1/2020,Kano,Dawanau,12.09,8.43,257.2,150.32,153.09,307.32,100,99.2,302.94,32.01,27.78,2.98
4/1/2020,Kano,Dawanau,12.09,8.43,247.23,151.85,134.42,307.32,108.44,112.69,302.94,18.38,27.6,3.55
5/1/2020,Kano,Dawanau,12.09,8.43,260.94,125.5,111.33,333.85,115.93,112.69,302.94,29.38,27.38,5.87
6/1/2020,Kano,Dawanau,12.09,8.43,272.96,225.81,111.33,333.85,143.62,145.83,302.94,40.27,26.32,10.46
7/1/2020,Kano,Dawanau,12.09,8.43,244.4,194.49,220.69,424.1,157.08,160.63,302.94,43.24,24.96,8.83
8/1/2020,Kano,Dawanau,12.09,8.43,244.4,226.34,241.74,444.08,187.11,199.14,302.94,44.74,24.42,0.37
9/1/2020,Kano,Dawanau,12.09,8.43,208.05,209.23,216.39,444.08,178,184.22,302.94,40.91,25.32,10.6
10/1/2020,Kano,Dawanau,12.09,8.43,208.05,229.01,239.05,299.87,135.69,146.07,302.94,40.19,26.09,3.36
11/1/2020,Kano,Dawanau,12.09,8.43,231.2,212.71,239.05,316.19,137.96,137.89,302.94,42.69,27.08,2.68
12/1/2020,Kano,Dawanau,12.09,8.43,244.08,252.62,234.55,323.91,154.11,137.89,302.94,49.99,27.02,0.85
1/1/2021,Kano,Dawanau,12.09,8.43,244.08,292.48,234.55,323.91,178.16,191.35,354.3,54.77,27.04,0.45
2/1/2021,Kano,Dawanau,12.09,8.43,231.8,249,234.55,392.33,195.66,200.78,354.3,62.28,27.65,0.55
3/1/2021,Kano,Dawanau,12.09,8.43,244.33,325.09,335.2,396.28,201.58,200.78,354.3,65.41,27.5,2.65
4/1/2021,Kano,Dawanau,12.09,8.43,246.95,299.82,278.23,402.72,200.3,208.23,354.3,64.81,27.75,4.05
5/1/2021,Kano,Dawanau,12.09,8.43,300.79,302.54,281.54,402.72,186.55,194.74,354.3,68.53,27.42,2.78
6/1/2021,Kano,Dawanau,12.09,8.43,325.39,311.63,326.2,495.33,221.53,245.53,354.3,73.16,26.56,6.56
7/1/2021,Kano,Dawanau,12.09,8.43,325.39,297.06,272.82,379.37,244.18,269.87,354.3,75.17,25.57,8.02
8/1/2021,Kano,Dawanau,12.09,8.43,325.39,348,303.51,379.37,233.61,237.92,354.3,70.75,25.53,8.78
9/1/2021,Kano,Dawanau,12.09,8.43,325.39,262.71,297.67,441.11,206.83,218.28,354.3,74.49,25.76,9.2
10/1/2021,Kano,Dawanau,12.09,8.43,287.43,268.67,255.36,348.26,167.73,187.73,354.3,83.54,26.49,6.21
11/1/2021,Kano,Dawanau,12.09,8.43,287.43,315.48,184.52,334.07,184.98,198.28,354.3,81.05,27.02,6.92
12/1/2021,Kano,Dawanau,12.09,8.43,289.2,255.07,203.56,401.35,216.5,204.74,354.3,74.17,27.03,0.04
1/1/2022,Kano,Dawanau,12.09,8.43,289.2,259,261.04,435.98,234.08,238.88,421.07,86.51,26.07,0.97
2/1/2022,Kano,Dawanau,12.09,8.43,270.4,280.84,282.68,435.98,234.08,251.1,421.07,97.13,27.29,0.24
3/1/2022,Kano,Dawanau,12.09,8.43,270.4,271.29,306.72,435.94,226.95,242.41,421.07,117.25,27.92,1.6
4/1/2022,Kano,Dawanau,12.09,8.43,333.23,243.83,306.72,452.61,227.41,242.72,421.07,104.58,27.28,6.46
5/1/2022,Kano,Dawanau,12.09,8.43,301.91,259.29,239.8,453.43,222.7,231.34,421.07,113.34,27.2,3.6
6/1/2022,Kano,Dawanau,12.09,8.43,301.91,249,315.37,480.49,219.97,231.34,421.07,122.71,26.14,11.21
7/1/2022,Kano,Dawanau,12.09,8.43,301.91,248.6,270.26,565.04,213.61,234.15,421.07,111.93,25.33,6.53
8/1/2022,Kano,Dawanau,12.09,8.43,301.91,248.6,265.04,509.34,213.61,234.15,421.07,100.45,24.64,4.46
9/1/2022,Kano,Dawanau,12.09,8.43,301.91,264.59,306,479.05,220.85,241.74,421.07,89.76,25.28,9.53
10/1/2022,Kano,Dawanau,12.09,8.43,341.42,264.59,313.73,554.57,227.19,250.15,421.07,93.33,26.25,6.27
11/1/2022,Kano,Dawanau,12.09,8.43,341.42,257.49,313.89,540.06,222.44,241.99,421.07,91.42,26.93,1.48
12/1/2022,Kano,Dawanau,12.09,8.43,341.42,273.99,303.08,612.63,216.83,242.93,421.07,80.92,26.09,1.41
1/1/2023,Kano,Dawanau,12.09,8.43,340,272.68,284.85,553.22,216.83,219.08,524.91,82.5,26.36,0.18
6/1/2023,Borno,Dikwa Central,12.04,13.91,800,309.28,280.48,919.44,195.55,198.94,524.91,74.84,26.41,10.62
7/1/2023,Borno,Dikwa Central,12.04,13.91,611.61,183.67,150,919.44,116.3,119,524.91,80.11,26.04,7.86
8/1/2023,Borno,Dikwa Central,12.04,13.91,735,183.67,150,919.44,116.3,119,524.91,86.15,25.72,4.35
9/1/2023,Borno,Dikwa Central,12.04,13.91,810,309.28,280.48,919.44,195.55,198.94,524.91,93.72,26.09,9.5
10/1/2023,Borno,Dikwa Central,12.04,13.91,810,309.28,280.48,922.84,195.55,198.94,524.91,90.6,26.81,7.08
11/1/2023,Borno,Dikwa Central,12.04,13.91,600,183.67,150,888.89,116.3,119,524.91,82.94,27.22,3.86
1/1/2024,Borno,Dikwa Central,12.04,13.91,735.48,309.28,280.48,888.89,195.55,198.94,609.92,80.12,27.48,0.18
6/1/2023,Borno,Gamboru,11.85,13.17,1300,309.28,280.48,670.37,195.55,198.94,524.91,74.84,26.41,10.62
